steam_appid,name,steam_release_date,release_month,release_year,months_since_release,store_url,vndb_url,copies_sold,gamalytic_status,steam_review_count,steam_review_positive,steam_review_negative,steam_review_positive_rate,steam_review_score_desc,steam_review_status,review_heat_group,all_ages_status,is_all_ages,has_ero_any,sexual_content_basis,vndb_minage_values,vndb_has_ero_values,vndb_uncensored_values,sexual_content_conflict,expanded_source,in_steam_visual_novel_tag,vndb_ids,vndb_release_ids,vndb_rtypes,vndb_official,price_text,is_free,copies_sold_fetched_at
1202540,Marco & The Galaxy Dragon,2020-02-28,2020-02,2020,77.31,https://store.steampowered.com/app/1202540/,https://vndb.org/v26902,168357,FOUND,7821,7611,210,0.9731492136555427,Overwhelmingly Positive,FOUND,高热度（>198）,全年龄,True,False,VNDB minage=0; has_ero=false,0,false,,False,ORIGINAL_INTERSECTION,True,v26902,r67327;r68634;r76628,complete;trial,True,$19.99,False,2026-08-08T13:33:18.919934+00:00
1212040,Paws & Effect: My Dogs Are Human!,2020-02-28,2020-02,2020,77.31,https://store.steampowered.com/app/1212040/,https://vndb.org/v19258,389,FOUND,16,12,4,0.75,Mostly Positive,FOUND,低热度（≤198）,全年龄,True,False,VNDB minage=13; has_ero=false,13,false,,False,ORIGINAL_INTERSECTION,True,v19258,r69901,complete,True,$4.99,False,2026-08-08T13:33:18.919934+00:00
1249850,King of Vikings,2020-02-29,2020-02,2020,77.27,https://store.steampowered.com/app/1249850/,https://vndb.org/v27988,267,FOUND,12,8,4,0.6666666666666666,Mixed,FOUND,低热度（≤198）,全年龄,True,False,VNDB minage=18; has_ero=false,18,false,,False,ORIGINAL_INTERSECTION,True,v27988,r69736,complete,True,$3.99,False,2026-08-08T13:33:18.919934+00:00
1292440,Night and Day,2020-03-02,2020-03,2020,77.21,https://store.steampowered.com/app/1292440/,https://vndb.org/v29707,440,FOUND,22,11,11,0.5,Mixed,FOUND,低热度（≤198）,非全年龄,False,True,VNDB minage=12/18; has_ero=false/true; uncensored=true,12;18,false;true,true,True,VNDB_ONLY_COMPLETE_INCREMENT,False,v29707,r76009;r77110,complete;trial,True,,False,2026-08-08T13:33:18.919934+00:00
1156990,Return to Shironagasu Island,2020-03-02,2020-03,2020,77.21,https://store.steampowered.com/app/1156990/,https://vndb.org/v25413,141680,FOUND,4175,3911,264,0.9367664670658683,Very Positive,FOUND,高热度（>198）,全年龄,True,False,VNDB minage=15; has_ero=false,15,false,,False,ORIGINAL_INTERSECTION,True,v25413,r124126;r95097,complete,True,$4.99,False,2026-08-08T13:33:18.919934+00:00
1236100,Of Evil and Darkness,2020-03-03,2020-03,2020,77.17,https://store.steampowered.com/app/1236100/,https://vndb.org/v28051,30,FOUND,2,2,0,1.0,2 user reviews,FOUND,低热度（≤198）,全年龄,True,False,has_ero=false,,false,,False,ORIGINAL_INTERSECTION,True,v28051,r69935,complete,True,$1.99,False,2026-08-08T13:33:18.919934+00:00
1248870,イヌワシ ～うらぶれ探偵とお嬢様刑事の池袋事件ファイル～,2020-03-03,2020-03,2020,77.17,https://store.steampowered.com/app/1248870/,https://vndb.org/v28019,336,FOUND,12,9,3,0.75,Mostly Positive,FOUND,低热度（≤198）,全年龄,True,False,has_ero=false,,false,,False,ORIGINAL_INTERSECTION,True,v28019,r69825,complete,True,$14.99,False,2026-08-08T13:33:18.919934+00:00
1123140,Mother Daughter Pleasure Pets,2020-03-05,2020-03,2020,77.11,https://store.steampowered.com/app/1123140/,https://vndb.org/v19765,5270,FOUND,122,77,45,0.6311475409836066,Mixed,FOUND,低热度（≤198）,非全年龄,False,True,VNDB minage=18; has_ero=true; uncensored=false,18,true,false,False,VNDB_ONLY_COMPLETE_INCREMENT,False,v19765,r123234,complete,True,,False,2026-08-08T13:33:18.919934+00:00
1140290,Murder by Numbers,2020-03-06,2020-03,2020,77.08,https://store.steampowered.com/app/1140290/,https://vndb.org/v27484,44477,FOUND,1680,1412,268,0.8404761904761905,Very Positive,FOUND,高热度（>198）,全年龄,True,False,has_ero=false,,false,,False,ORIGINAL_INTERSECTION,True,v27484,r68539,complete,True,$14.99,False,2026-08-08T13:33:18.919934+00:00
1166110,Gods of Love: An Otome Visual Novel,2020-03-09,2020-03,2020,76.98,https://store.steampowered.com/app/1166110/,https://vndb.org/v26870,1716,FOUND,46,32,14,0.6956521739130435,Mixed,FOUND,低热度（≤198）,全年龄,True,False,VNDB minage=13; has_ero=false,13,false,,False,ORIGINAL_INTERSECTION,True,v26870,r67232,complete,True,$15.99,False,2026-08-08T13:33:18.919934+00:00
1249980,愛神餐館MAX,2020-03-09,2020-03,2020,76.98,https://store.steampowered.com/app/1249980/,https://vndb.org/v21143,1203,FOUND,53,48,5,0.9056603773584906,Very Positive,FOUND,低热度（≤198）,全年龄,True,False,has_ero=false,,false,,False,VNDB_ONLY_COMPLETE_INCREMENT,False,v21143,r80697,complete,True,,False,2026-08-08T13:33:18.919934+00:00
1235400,CATharsis,2020-03-11,2020-03,2020,76.91,https://store.steampowered.com/app/1235400/,https://vndb.org/v28099,359,FOUND,14,12,2,0.8571428571428571,Positive,FOUND,低热度（≤198）,全年龄,True,False,has_ero=false,,false,,False,ORIGINAL_INTERSECTION,True,v28099,r119521;r70120,complete;trial,True,$2.99,False,2026-08-08T13:33:18.920551+00:00
1161180,Funbag Fantasy: Sideboob Story 2,2020-03-12,2020-03,2020,76.88,https://store.steampowered.com/app/1161180/,https://vndb.org/v13083,1088,FOUND,55,54,1,0.9818181818181818,Very Positive,FOUND,低热度（≤198）,非全年龄,False,True,VNDB minage=18; has_ero=true; uncensored=true,18,true,true,False,VNDB_ONLY_COMPLETE_INCREMENT,False,v13083,r64812,complete,True,,False,2026-08-08T13:33:18.920551+00:00
1217570,Lessons with Chii-chan,2020-03-12,2020-03,2020,76.88,https://store.steampowered.com/app/1217570/,https://vndb.org/v19634,7153,FOUND,179,119,60,0.664804469273743,Mixed,FOUND,低热度（≤198）,全年龄,True,False,has_ero=false,,false,,False,ORIGINAL_INTERSECTION,True,v19634,r123386,complete,True,$19.99,False,2026-08-08T13:33:18.920551+00:00
1207230,Seduce Me: The Complete Story,2020-03-14,2020-03,2020,76.81,https://store.steampowered.com/app/1207230/,https://vndb.org/v14711,1310,FOUND,52,51,1,0.9807692307692307,Very Positive,FOUND,低热度（≤198）,全年龄,True,False,has_ero=false,,false,,False,VNDB_ONLY_COMPLETE_INCREMENT,False,v14711;v16931;v17993;v19556;v19697;v19901;v20099;v20516;v21010;v22320;v22444;v22575;v24651;v27880,r70001,complete,True,,False,2026-08-08T13:33:18.920551+00:00
1161870,Epiphyllum in Love,2020-03-16,2020-03,2020,76.75,https://store.steampowered.com/app/1161870/,https://vndb.org/v28114,40668,FOUND,2336,2292,44,0.9811643835616438,Overwhelmingly Positive,FOUND,高热度（>198）,全年龄,True,False,has_ero=false,,false,,False,ORIGINAL_INTERSECTION,True,v28114,r86551,complete,True,$3.99,False,2026-08-08T13:33:18.920551+00:00
1238680,Amairo Chocolate,2020-03-19,2020-03,2020,76.65,https://store.steampowered.com/app/1238680/,https://vndb.org/v26581,25393,FOUND,1054,1032,22,0.9791271347248577,Overwhelmingly Positive,FOUND,高热度（>198）,全年龄,True,False,has_ero=false,,false,,False,ORIGINAL_INTERSECTION,True,v26581,r70260,complete,True,$24.99,False,2026-08-08T13:33:18.920551+00:00
1246020,NOeSIS01_诉说谎言记忆物语,2020-03-19,2020-03,2020,76.65,https://store.steampowered.com/app/1246020/,https://vndb.org/v11029,56768,FOUND,1535,1502,33,0.9785016286644951,Overwhelmingly Positive,FOUND,高热度（>198）,全年龄,True,False,VNDB minage=15; has_ero=false,15,false,,False,ORIGINAL_INTERSECTION,True,v11029,r114297;r70000,complete,True,Free,True,2026-08-08T13:33:18.920551+00:00
890700,Caffeine: Victoria's Legacy,2020-03-20,2020-03,2020,76.62,https://store.steampowered.com/app/890700/,https://vndb.org/v24502,816,FOUND,37,34,3,0.918918918918919,Positive,FOUND,低热度（≤198）,全年龄,True,False,has_ero=false,,false,,False,ORIGINAL_INTERSECTION,True,v24502,r60133,complete,True,$17.99,False,2026-08-08T13:33:18.920551+00:00
1048740,Half Past Fate,2020-03-20,2020-03,2020,76.62,https://store.steampowered.com/app/1048740/,https://vndb.org/v51707,6552,FOUND,303,281,22,0.9273927392739274,Very Positive,FOUND,高热度（>198）,全年龄,True,False,has_ero=false,,false,,False,VNDB_ONLY_COMPLETE_INCREMENT,False,v51707,r125151,complete,True,,False,2026-08-08T13:33:18.920551+00:00
1201930,末日临晓/The Dawn,2020-03-20,2020-03,2020,76.62,https://store.steampowered.com/app/1201930/,https://vndb.org/v28132,949,FOUND,30,26,4,0.8666666666666667,Positive,FOUND,低热度（≤198）,全年龄,True,False,VNDB minage=0; has_ero=false,0,false,,False,VNDB_ONLY_COMPLETE_INCREMENT,False,v28132,r70287,complete,True,,False,2026-08-08T13:33:18.920551+00:00
1251680,Rescue Elves,2020-03-21,2020-03,2020,76.58,https://store.steampowered.com/app/1251680/,https://vndb.org/v54706,4043,FOUND,132,84,48,0.6363636363636364,Mixed,FOUND,低热度（≤198）,非全年龄,False,True,VNDB minage=18; has_ero=true; uncensored=true,18,true,true,False,VNDB_ONLY_COMPLETE_INCREMENT,False,v54706,r131797,complete,True,,False,2026-08-08T13:33:18.920551+00:00
1013820,Stars and Snowdrops,2020-03-22,2020-03,2020,76.55,https://store.steampowered.com/app/1013820/,https://vndb.org/v28140,850,FOUND,25,21,4,0.84,Positive,FOUND,低热度（≤198）,全年龄,True,False,has_ero=false,,false,,False,ORIGINAL_INTERSECTION,True,v28140,r70325,complete,True,$1.99,False,2026-08-08T13:33:18.920551+00:00
1264290,What's Inside??,2020-03-23,2020-03,2020,76.52,https://store.steampowered.com/app/1264290/,https://vndb.org/v28139,1,FOUND,1,1,0,1.0,1 user reviews,FOUND,低热度（≤198）,全年龄,True,False,VNDB minage=0; has_ero=false,0,false,,False,ORIGINAL_INTERSECTION,True,v28139,r70324,complete,True,$4.99,False,2026-08-08T13:33:18.920551+00:00
1162650,Ken ga Kimi,2020-03-25,2020-03,2020,76.45,https://store.steampowered.com/app/1162650/,https://vndb.org/v11472,26744,FOUND,1214,1147,67,0.9448105436573312,Very Positive,FOUND,高热度（>198）,全年龄,True,False,VNDB minage=15; has_ero=false,15,false,,False,ORIGINAL_INTERSECTION,True,v11472,r67507,complete,True,$49.99,False,2026-08-08T13:33:18.920551+00:00
1258770,6 PEOPLE,2020-03-26,2020-03,2020,76.42,https://store.steampowered.com/app/1258770/,https://vndb.org/v28152,4381,FOUND,59,31,28,0.5254237288135594,Mixed,FOUND,低热度（≤198）,全年龄,True,False,has_ero=false,,false,,False,ORIGINAL_INTERSECTION,True,v28152,r70400,complete,True,Free,True,2026-08-08T13:33:18.920551+00:00
1276610,My Cute Roommate,2020-03-26,2020-03,2020,76.42,https://store.steampowered.com/app/1276610/,https://vndb.org/v31299,26675,FOUND,688,509,179,0.7398255813953488,Mostly Positive,FOUND,高热度（>198）,非全年龄,False,True,VNDB minage=18; has_ero=true; uncensored=true,18,true,true,False,VNDB_ONLY_COMPLETE_INCREMENT,False,v31299,r80229,complete,True,,False,2026-08-08T13:33:18.920551+00:00
1258930,"The Sunset that day, あの日見た夕陽",2020-03-26,2020-03,2020,76.42,https://store.steampowered.com/app/1258930/,https://vndb.org/v28153,15,FOUND,1,1,0,1.0,1 user reviews,FOUND,低热度（≤198）,全年龄,True,False,has_ero=false,,false,,False,ORIGINAL_INTERSECTION,True,v28153,r124037,complete,True,$6.99,False,2026-08-08T13:33:18.920551+00:00
1250770,前進吧！高捷少女Initiating Station PLUS,2020-03-27,2020-03,2020,76.39,https://store.steampowered.com/app/1250770/,https://vndb.org/v21596,2642,FOUND,124,119,5,0.9596774193548387,Very Positive,FOUND,低热度（≤198）,全年龄,True,False,has_ero=false,,false,,False,ORIGINAL_INTERSECTION,True,v21596,r70002,complete,True,$9.99,False,2026-08-08T13:33:18.920551+00:00
1181030,Forest Guardian,2020-03-30,2020-03,2020,76.29,https://store.steampowered.com/app/1181030/,https://vndb.org/v28170,1674,FOUND,60,56,4,0.9333333333333333,Very Positive,FOUND,低热度（≤198）,非全年龄,False,True,VNDB minage=18; has_ero=true; uncensored=true,18,true,true,False,VNDB_ONLY_COMPLETE_INCREMENT,False,v28170,r70459,complete,True,,False,2026-08-08T13:33:18.920551+00:00
857200,Planet Stronghold 2,2020-03-31,2020-03,2020,76.25,https://store.steampowered.com/app/857200/,https://vndb.org/v38204,1389,FOUND,49,45,4,0.9183673469387755,Positive,FOUND,低热度（≤198）,全年龄,True,False,has_ero=false,,false,,False,ORIGINAL_INTERSECTION,True,v38204,r95675,complete,True,-75%,False,2026-08-08T13:33:18.920551+00:00
1255120,Planet Stronghold 2 - Uncensor Patch,2020-03-31,2020-03,2020,76.25,https://store.steampowered.com/app/1255120/,https://vndb.org/v38204,,NOT_FOUND,2,1,1,0.5,2 user reviews,FOUND,低热度（≤198）,非全年龄,False,True,VNDB minage=18; has_ero=true; uncensored=true,18,true,true,False,VNDB_ONLY_COMPLETE_INCREMENT,False,v38204,r95676,complete,True,,False,2026-08-08T13:33:18.920551+00:00
1202310,Sakura Succubus,2020-03-31,2020-03,2020,76.25,https://store.steampowered.com/app/1202310/,https://vndb.org/v28187,36214,FOUND,715,587,128,0.820979020979021,Very Positive,FOUND,高热度（>198）,全年龄,True,False,has_ero=false,,false,,False,ORIGINAL_INTERSECTION,True,v28187,r70522,complete,True,$9.99,False,2026-08-08T13:33:18.920551+00:00
1263450,蔚蓝月下,2020-03-31,2020-03,2020,76.25,https://store.steampowered.com/app/1263450/,https://vndb.org/v24822,1070,FOUND,31,23,8,0.7419354838709677,Mostly Positive,FOUND,低热度（≤198）,全年龄,True,False,has_ero=false,,false,,False,ORIGINAL_INTERSECTION,True,v24822,r60900,complete,True,-62%,False,2026-08-08T13:33:18.920551+00:00
1213000,In Her Eyes,2020-04-01,2020-04,2020,76.22,https://store.steampowered.com/app/1213000/,https://vndb.org/v28192,2645,FOUND,79,64,15,0.810126582278481,Very Positive,FOUND,低热度（≤198）,全年龄,True,False,has_ero=false,,false,,False,ORIGINAL_INTERSECTION,True,v28192,r70589,complete,True,-50%,False,2026-08-08T13:33:18.920551+00:00
738510,Memories Off -Innocent Fille-,2020-04-01,2020-04,2020,76.22,https://store.steampowered.com/app/738510/,https://vndb.org/v21964,28326,FOUND,1093,982,111,0.898444647758463,Very Positive,FOUND,高热度（>198）,全年龄,True,False,VNDB minage=15; has_ero=false,15,false,,False,ORIGINAL_INTERSECTION,True,v21964,r69997,complete,True,$39.99,False,2026-08-08T13:33:18.920551+00:00
1267270,Yumeutsutsu Re:Idol,2020-04-01,2020-04,2020,76.22,https://store.steampowered.com/app/1267270/,https://vndb.org/v28201,967,FOUND,40,38,2,0.95,Positive,FOUND,低热度（≤198）,全年龄,True,False,VNDB minage=12; has_ero=false,12,false,,False,ORIGINAL_INTERSECTION,True,v28201,r70611,complete,True,$4.99,False,2026-08-08T13:33:18.920551+00:00
1178150,MazM: Jekyll and Hyde,2020-04-02,2020-04,2020,76.19,https://store.steampowered.com/app/1178150/,https://vndb.org/v28849,3978,FOUND,180,164,16,0.9111111111111111,Very Positive,FOUND,低热度（≤198）,全年龄,True,False,VNDB minage=15; has_ero=false,15,false,,False,ORIGINAL_INTERSECTION,True,v28849,r73386,complete,True,$14.99,False,2026-08-08T13:33:18.920551+00:00
1194740,MetaWare High School (Demo),2020-04-02,2020-04,2020,76.19,https://store.steampowered.com/app/1194740/,https://vndb.org/v28202,46980,FOUND,694,670,24,0.9654178674351584,Overwhelmingly Positive,FOUND,高热度（>198）,全年龄,True,False,VNDB minage=12; has_ero=false,12,false,,False,ORIGINAL_INTERSECTION,True,v28202,r70612,complete,True,Free,True,2026-08-08T13:33:18.920551+00:00
1261570,Motion Of The Heart,2020-04-02,2020-04,2020,76.19,https://store.steampowered.com/app/1261570/,https://vndb.org/v28203,2576,FOUND,70,47,23,0.6714285714285714,Mixed,FOUND,低热度（≤198）,全年龄,True,False,VNDB minage=0; has_ero=false,0,false,,False,ORIGINAL_INTERSECTION,True,v28203,r70614,complete,True,$0.99,False,2026-08-08T13:33:18.920551+00:00
1151740,Prison Princess,2020-04-02,2020-04,2020,76.19,https://store.steampowered.com/app/1151740/,https://vndb.org/v27453,15929,FOUND,358,298,60,0.8324022346368715,Very Positive,FOUND,高热度（>198）,全年龄,True,False,VNDB minage=17; has_ero=false,17,false,,False,ORIGINAL_INTERSECTION,True,v27453,r70147,complete,True,$19.99,False,2026-08-08T13:33:18.920551+00:00
1580670,Ghost or Trick,2020-04-03,2020-04,2020,76.16,https://store.steampowered.com/app/1580670/,https://vndb.org/v28281,,NOT_FOUND,4,3,1,0.75,4 user reviews,FOUND,低热度（≤198）,全年龄,True,False,VNDB minage=0; has_ero=false,0,false,,False,VNDB_ONLY_COMPLETE_INCREMENT,False,v28281,r70912;r79388,complete,True,,False,2026-08-08T13:33:18.920551+00:00
1200720,Making*Lovers,2020-04-03,2020-04,2020,76.16,https://store.steampowered.com/app/1200720/,https://vndb.org/v21552,17669,FOUND,656,636,20,0.9695121951219512,Overwhelmingly Positive,FOUND,高热度（>198）,全年龄,True,False,has_ero=false,,false,,False,ORIGINAL_INTERSECTION,True,v21552,r61141,complete,True,$29.99,False,2026-08-08T13:33:18.920551+00:00
1192050,Iveri: The 1.000 Story,2020-04-04,2020-04,2020,76.12,https://store.steampowered.com/app/1192050/,https://vndb.org/v28113,,NOT_FOUND,5,2,3,0.4,5 user reviews,FOUND,低热度（≤198）,全年龄,True,False,has_ero=false,,false,,False,VNDB_ONLY_COMPLETE_INCREMENT,False,v28113,r83903,complete,True,,False,2026-08-08T13:33:18.920551+00:00
1174540,Adventure or Normality?,2020-04-06,2020-04,2020,76.06,https://store.steampowered.com/app/1174540/,https://vndb.org/v26836,,NOT_FOUND,1,1,0,1.0,1 user reviews,FOUND,低热度（≤198）,全年龄,True,False,has_ero=false,,false,,False,VNDB_ONLY_COMPLETE_INCREMENT,False,v26836,r77213,complete,True,,False,2026-08-08T13:33:18.920551+00:00
1264090,Once Upon an Electric Dream,2020-04-08,2020-04,2020,75.99,https://store.steampowered.com/app/1264090/,https://vndb.org/v28250,75,FOUND,5,5,0,1.0,5 user reviews,FOUND,低热度（≤198）,全年龄,True,False,has_ero=false,,false,,False,ORIGINAL_INTERSECTION,True,v28250,r70759,complete,True,$2.99,False,2026-08-08T13:33:18.920551+00:00
1233420,Wanderlust: Transsiberian,2020-04-09,2020-04,2020,75.96,https://store.steampowered.com/app/1233420/,https://vndb.org/v28939,2309,FOUND,59,39,20,0.6610169491525424,Mixed,FOUND,低热度（≤198）,全年龄,True,False,VNDB minage=12; has_ero=false,12,false,,False,ORIGINAL_INTERSECTION,True,v28939,r73678,complete,True,$4.99,False,2026-08-08T13:33:18.920551+00:00
1269350,Neuronaut,2020-04-10,2020-04,2020,75.93,https://store.steampowered.com/app/1269350/,https://vndb.org/v28257,8609,FOUND,199,159,40,0.7989949748743719,Mostly Positive,FOUND,高热度（>198）,非全年龄,False,True,VNDB minage=18; has_ero=true; uncensored=true,18,true,true,False,VNDB_ONLY_COMPLETE_INCREMENT,False,v28257,r70791,complete,True,,False,2026-08-08T13:33:18.920551+00:00
1210110,Midnight Ride,2020-04-12,2020-04,2020,75.86,https://store.steampowered.com/app/1210110/,https://vndb.org/v25023,30282,FOUND,687,526,161,0.7656477438136827,Mostly Positive,FOUND,高热度（>198）,非全年龄,False,True,VNDB minage=18; has_ero=true; uncensored=true,18,true,true,False,VNDB_ONLY_COMPLETE_INCREMENT,False,v25023,r70856;r75404,complete,True,,False,2026-08-08T13:33:18.920551+00:00
1040390,Later Daters - Premium,2020-04-16,2020-04,2020,75.73,https://store.steampowered.com/app/1040390/,https://vndb.org/v28728,2982,FOUND,92,78,14,0.8478260869565217,Very Positive,FOUND,低热度（≤198）,全年龄,True,False,VNDB minage=17; has_ero=false,17,false,,False,ORIGINAL_INTERSECTION,True,v28728,r123177,complete,True,$14.99,False,2026-08-08T13:33:18.920551+00:00
